id_client,culture,hectar,parcelas,rating,score,endividamento_curto,endividamento_medio,endividamento_longo,inadimplencia,amount
15095,Milho,30,12,B,521,6348,15403,27673,1,324720
15096,Soja,28,6,A,769,13486,39531,53762,0,129500
15097,Trigo,31,12,A,685,11319,48071,55426,1,171864
15098,Arroz,26,8,C,782,8132,46858,71675,0,261716
15099,Feijão,49,18,B,458,1794,11901,57828,0,301350
15100,Milho,44,18,A,616,17994,24904,69715,1,476256
15101,Soja,20,8,A,529,11072,40672,45347,1,92500
15102,Feijão,7,8,C,310,17069,49502,23530,1,43050
15103,Feijão,30,6,D,549,16013,23200,84907,1,184500
15104,Feijão,45,12,A,553,3995,13509,97696,1,276750
15105,Trigo,30,18,C,741,15000,33394,24567,1,166320
15106,Arroz,21,10,B,701,8209,6670,82202,0,211386
15107,Trigo,4,24,A,591,4903,43207,15180,0,22176
15108,Arroz,44,10,D,746,335,38797,10977,1,442904
15109,Soja,42,6,A,537,12656,33658,16284,1,194250
15110,Soja,49,8,A,492,11447,40747,16914,1,226625
15111,Arroz,11,12,A,649,4153,32932,7260,1,110726
15112,Trigo,8,8,D,492,2568,40790,60401,0,44352
15113,Feijão,14,10,C,648,14064,49252,65642,0,86100
15114,Trigo,33,8,A,772,9861,48643,30215,0,182952
15115,Feijão,22,12,C,572,14995,13048,47536,1,135300
15116,Soja,38,18,A,820,1025,30583,76014,1,175750
15117,Trigo,25,8,A,448,4263,5342,84048,0,138600
15118,Soja,37,6,D,807,18908,47521,36936,1,171125
15119,Arroz,20,10,A,808,19637,43248,69779,0,201320
15120,Arroz,36,24,C,354,16997,45729,32801,0,362376
15121,Soja,18,12,C,782,17867,28720,94096,0,83250
15122,Milho,39,18,A,452,19387,14361,37319,1,422136
15123,Feijão,15,18,B,642,4394,22161,20764,0,92250
15124,Soja,5,10,B,706,13892,513,3428,1,23125
15125,Trigo,43,10,C,392,13954,17086,48443,0,238392
15126,Soja,40,24,B,619,2933,38122,47178,0,185000
15127,Trigo,13,12,A,512,14055,41238,35868,1,72072
15128,Feijão,33,10,B,708,14282,38420,92069,1,202950
15129,Trigo,29,12,A,364,12330,28348,66652,1,160776
15130,Feijão,33,18,A,641,11785,20454,35004,0,202950
15131,Arroz,46,6,C,620,6243,26680,48083,1,463036
15132,Trigo,49,8,A,389,4782,36918,34842,0,271656
15133,Feijão,42,12,D,622,1062,45843,42710,1,258300
15134,Milho,46,24,B,559,18529,8447,7554,1,497904
15135,Soja,45,18,A,539,15345,49705,67122,0,208125
15136,Feijão,31,6,D,447,2416,11279,10188,0,190650
15137,Trigo,35,12,D,400,16090,8102,92015,0,194040
15138,Milho,4,12,B,482,11460,27717,55693,0,43296
15139,Feijão,42,18,C,565,12499,25080,80880,1,258300
15140,Milho,31,12,D,549,19564,15666,36028,1,335544
15141,Milho,34,6,C,726,14158,48918,24965,0,368016
15142,Soja,32,6,C,453,11989,38406,96443,1,148000
15143,Trigo,7,6,C,452,11146,43778,88204,0,38808
15144,Trigo,31,12,B,616,17372,27584,52745,1,171864
15145,Feijão,20,18,A,744,17105,36588,84269,1,123000
15146,Soja,47,12,B,819,10003,48823,35396,0,217375
15147,Trigo,44,18,B,578,175,31152,76767,1,243936
15148,Arroz,10,18,A,731,2581,31367,47403,1,100660
15149,Feijão,16,12,D,629,12785,4626,97680,1,98400
15150,Arroz,25,6,C,541,17230,16586,41417,1,251650
15151,Arroz,23,12,A,670,18282,47801,6311,1,231518
15152,Feijão,30,12,A,796,8362,30810,87225,1,184500
15153,Milho,13,12,B,644,17143,10297,66770,1,140712
15154,Arroz,48,8,B,303,555,19781,78331,1,483168
15155,Arroz,21,8,D,537,10953,41295,27194,0,211386
15156,Feijão,33,24,A,573,6119,57,51546,1,202950
15157,Trigo,21,8,B,820,225,24481,55372,1,116424
15158,Trigo,40,10,D,636,2242,23485,29180,1,221760
15159,Soja,7,18,B,660,10848,28951,35645,1,32375
15160,Trigo,10,10,D,661,249,35139,83960,0,55440
15161,Arroz,26,18,D,307,11945,46309,72,0,261716
15162,Soja,17,6,A,634,3236,37900,61812,0,78625
15163,Soja,12,6,D,594,5509,18279,17172,0,55500
15164,Feijão,10,24,C,314,6600,38817,75706,0,61500
15165,Soja,33,6,B,523,19731,17706,23453,0,152625
15166,Milho,46,6,B,653,5976,48512,70073,1,497904
15167,Trigo,19,8,C,366,15771,45328,71025,0,105336
15168,Feijão,35,8,D,849,19608,8329,31967,1,215250
15169,Arroz,29,18,C,528,17235,47248,71701,0,291914
15170,Arroz,41,6,D,762,15861,13870,86452,1,412706
15171,Milho,7,18,A,778,12154,18722,81550,0,75768
15172,Milho,7,18,D,329,3924,34415,66063,1,75768
15173,Soja,41,10,A,474,16019,5331,43195,0,189625
15174,Soja,43,24,D,469,19473,43815,70821,1,198875
15175,Soja,34,24,A,729,16356,40228,54163,1,157250
15176,Arroz,6,10,B,623,8646,2055,45176,0,60396
15177,Trigo,28,10,C,702,10474,41225,94206,0,155232
15178,Feijão,12,6,C,510,5653,18115,21927,0,73800
15179,Arroz,13,6,A,307,7618,33361,77411,1,130858
15180,Feijão,22,18,C,790,17045,47391,72647,0,135300
15181,Soja,45,10,A,565,19756,20240,53390,0,208125
15182,Trigo,23,6,C,842,4075,34439,92587,1,127512
15183,Feijão,24,8,C,549,702,38093,74627,1,147600
15184,Arroz,10,10,B,362,17206,25611,80637,0,100660
15185,Trigo,19,6,C,678,11863,41181,8179,0,105336
15186,Soja,43,24,A,733,11448,24870,57085,1,198875
15187,Milho,26,8,C,772,945,32932,69138,0,281424
15188,Milho,17,6,C,425,218,21994,1020,0,184008
15189,Trigo,46,24,D,835,17960,34821,49043,1,255024
15190,Milho,8,8,B,311,9201,38989,5354,1,86592
15191,Soja,39,8,B,540,11565,49174,95047,0,180375
15192,Soja,1,10,C,819,17846,40219,69833,1,4625
15193,Arroz,8,24,A,573,9612,13447,38933,1,80528
15194,Feijão,25,24,C,535,16030,5766,47935,0,153750
15195,Trigo,17,10,B,445,18263,7819,85198,1,94248
15196,Feijão,7,18,B,738,343,12813,99220,0,43050
15197,Soja,29,24,A,667,19281,48014,37202,1,134125
15198,Feijão,41,18,C,364,17328,27801,94379,0,252150
15199,Feijão,4,6,B,562,2581,21870,23277,0,24600
15200,Trigo,20,8,C,811,5891,45530,31857,1,110880
15201,Milho,23,10,A,477,4778,17948,56507,0,248952
15202,Feijão,8,24,D,775,7413,32368,63774,0,49200
15203,Milho,50,12,B,386,15929,42970,86158,1,541200
15204,Milho,11,10,C,796,12029,24537,49650,0,119064
15205,Milho,26,24,B,689,17973,43601,3123,1,281424
15206,Arroz,5,12,C,323,17158,4554,46814,1,50330
15207,Trigo,15,18,C,702,18106,46513,97877,0,83160
15208,Feijão,50,8,A,766,5202,38439,3739,1,307500
15209,Trigo,43,6,B,328,8383,10442,71860,1,238392
15210,Feijão,14,8,D,671,2072,9722,13112,0,86100
15211,Feijão,34,12,C,752,18625,24290,55141,1,209100
15212,Soja,26,10,A,403,1123,24138,59214,0,120250
15213,Feijão,14,24,A,550,7240,15626,33790,0,86100
15214,Soja,36,24,A,756,18564,32635,7381,1,166500
15215,Arroz,46,8,A,561,11567,32549,50929,0,463036
15216,Arroz,12,8,B,562,653,32967,23751,0,120792
15217,Trigo,33,10,C,415,17538,21688,2861,1,182952
15218,Arroz,36,10,C,651,14325,37911,76074,1,362376
15219,Feijão,40,12,C,470,11064,18429,69278,1,246000
15220,Feijão,19,12,A,799,10085,37619,94393,0,116850
15221,Milho,33,24,D,630,19879,43885,38611,1,357192
15222,Milho,7,6,D,438,2530,4171,45775,1,75768
15223,Arroz,10,8,B,686,4358,29554,29512,0,100660
15224,Trigo,47,8,D,703,6339,27656,22317,1,260568
15225,Feijão,15,8,B,613,1706,32701,7033,1,92250
15226,Trigo,25,10,B,366,15749,9533,95934,0,138600
15227,Feijão,42,12,C,410,2233,43692,89266,1,258300
15228,Soja,26,10,C,777,16588,40556,45011,1,120250
15229,Trigo,42,10,A,811,3319,32134,62451,0,232848
15230,Soja,2,6,D,352,502,7268,17873,0,9250
15231,Milho,3,6,D,838,17175,32277,52862,0,32472
15232,Soja,50,12,C,822,15353,21205,7580,0,231250
15233,Arroz,42,10,C,811,19540,38357,99281,0,422772
15234,Feijão,3,10,B,752,12327,16308,25173,0,18450
15235,Soja,37,8,A,758,6483,46202,28218,1,171125
15236,Milho,48,8,C,525,18506,46799,77418,0,519552
15237,Feijão,7,18,A,547,15480,41481,46819,0,43050
15238,Milho,7,8,C,611,10564,3900,16881,1,75768
15239,Feijão,49,24,D,673,640,2942,87240,0,301350
15240,Feijão,46,10,C,300,18088,5772,90723,1,282900
15241,Soja,32,6,A,426,8963,19626,47047,0,148000
15242,Feijão,14,18,B,399,13098,33768,22148,1,86100
15243,Arroz,39,24,D,526,1922,35914,50654,1,392574
15244,Feijão,41,18,D,508,10537,23549,13882,0,252150
15245,Trigo,41,24,D,315,18602,24918,1146,1,227304
15246,Trigo,2,12,A,694,11074,198,83857,0,11088
15247,Arroz,49,18,D,816,7049,26741,87664,0,493234
15248,Arroz,3,12,D,797,1824,21863,3314,1,30198
15249,Trigo,18,24,A,571,9797,49830,90559,0,99792
15250,Soja,37,18,A,692,9763,1101,34223,1,171125
15251,Soja,12,10,C,445,876,24168,69582,0,55500
15252,Soja,39,18,C,319,10202,33627,89760,0,180375
15253,Milho,33,18,D,485,4284,31077,81231,1,357192
15254,Milho,16,12,A,751,3579,28025,32128,1,173184
15255,Feijão,36,18,B,545,7865,14013,68381,1,221400
15256,Arroz,44,12,A,534,12108,6515,72821,1,442904
15257,Arroz,37,18,D,808,16954,41366,86337,1,372442
15258,Arroz,2,10,D,334,9285,36929,51315,0,20132
15259,Feijão,15,10,B,360,15105,17093,99591,0,92250
15260,Feijão,34,12,B,417,6680,48622,41225,0,209100
15261,Arroz,35,12,B,844,276,43824,46735,1,352310
15262,Soja,19,18,A,775,2094,27183,48316,0,87875
15263,Soja,20,12,A,415,15980,45220,64815,0,92500
15264,Milho,41,8,A,602,2928,13760,36883,1,443784
15265,Milho,20,10,C,703,16891,23086,83709,1,216480
15266,Trigo,38,18,D,535,16363,3950,23603,1,210672
15267,Soja,14,18,C,536,614,23218,38189,0,64750
15268,Feijão,25,12,B,491,19435,34727,36985,0,153750
15269,Milho,22,24,C,314,6290,43363,33634,1,238128
15270,Milho,31,18,B,800,3005,47261,19878,0,335544
15271,Trigo,25,18,C,387,8997,41829,67081,1,138600
15272,Arroz,34,12,D,387,14301,48531,75958,1,342244
15273,Arroz,28,24,D,702,2585,36541,27122,0,281848
15274,Soja,21,8,B,822,13372,3023,20730,0,97125
15275,Milho,30,18,C,540,9822,34061,8732,0,324720
15276,Milho,36,10,A,481,5674,22126,63757,0,389664
15277,Feijão,33,18,D,595,8923,5952,46511,1,202950
15278,Milho,47,12,D,599,3337,253,68250,0,508728
15279,Arroz,40,10,B,481,18646,18120,44935,1,402640
15280,Feijão,38,18,D,430,6836,23577,93822,1,233700
15281,Feijão,23,12,A,510,16712,9822,9939,1,141450
15282,Arroz,50,10,B,698,11895,26742,4955,1,503300
15283,Soja,31,18,D,732,12034,2126,62921,1,143375
15284,Feijão,27,12,B,679,9591,40943,45845,1,166050
15285,Trigo,38,12,A,753,17768,20083,53664,0,210672
15286,Soja,41,24,C,322,17365,21438,34349,1,189625
15287,Arroz,6,8,A,474,18979,31153,66624,1,60396
15288,Soja,48,18,B,705,18904,20273,31841,1,222000
15289,Soja,23,8,B,603,6083,23358,3192,1,106375
15290,Trigo,21,8,D,528,19040,24056,98067,0,116424
15291,Arroz,41,10,C,593,5639,14130,67125,1,412706
15292,Milho,41,24,C,596,11127,1447,14296,1,443784
15293,Milho,22,10,D,508,19830,18384,23368,0,238128
15294,Feijão,48,10,C,599,14588,46346,98568,1,295200
15295,Feijão,43,6,B,559,5690,28856,42484,1,264450
15296,Arroz,2,18,B,777,11499,16248,27367,0,20132
15297,Arroz,3,8,A,729,8649,9698,71877,1,30198
15298,Arroz,25,18,C,499,18959,18336,16329,0,251650
15299,Arroz,25,12,A,641,6056,48261,68111,1,251650
15300,Arroz,10,8,D,756,16543,8252,80332,0,100660
15301,Feijão,36,6,A,444,8629,26965,50166,1,221400
15302,Milho,46,10,B,411,17684,11156,48139,0,497904
15303,Soja,30,8,A,468,9716,20202,53037,1,138750
15304,Milho,32,12,D,655,14051,6444,78158,1,346368
15305,Trigo,10,10,C,678,8606,33486,87401,1,55440
15306,Milho,14,6,B,611,8764,14177,99149,0,151536
15307,Trigo,14,10,D,840,975,33179,20028,0,77616
15308,Trigo,43,18,D,581,7845,17656,21551,0,238392
15309,Soja,36,6,B,388,8241,46335,32326,1,166500
15310,Soja,6,12,A,700,3962,26137,21035,1,27750
15311,Arroz,42,6,C,501,14121,18345,18801,0,422772
15312,Trigo,38,6,C,624,9954,47959,69812,0,210672
15313,Milho,6,24,D,346,10756,32994,39474,1,64944
15314,Milho,33,6,D,614,14048,8886,19102,1,357192
15315,Feijão,50,24,A,383,3567,11359,11333,1,307500
15316,Arroz,41,24,A,581,8034,16932,65778,0,412706
15317,Trigo,50,24,B,449,16443,10952,32302,0,277200
15318,Trigo,42,18,D,749,19166,36429,69434,1,232848
15319,Arroz,44,8,B,576,18400,41123,37735,1,442904
15320,Trigo,30,10,A,675,18725,20873,73679,1,166320
15321,Feijão,30,12,A,510,2752,9297,56259,0,184500
15322,Arroz,37,18,A,695,2085,45177,46557,1,372442
15323,Arroz,39,24,C,402,3406,7385,27432,0,392574
15324,Arroz,23,18,D,773,2778,29938,95180,0,231518
15325,Arroz,13,12,C,391,16156,26431,41444,1,130858
15326,Soja,47,10,A,464,7326,12789,87329,0,217375
15327,Feijão,4,24,D,805,3755,23538,23730,0,24600
15328,Feijão,48,8,D,366,1442,20556,87261,1,295200
15329,Milho,29,18,A,746,4942,5791,92763,0,313896
15330,Soja,42,8,C,659,10177,17947,8909,1,194250
15331,Feijão,21,8,D,614,14480,35723,39073,0,129150
15332,Milho,19,18,D,783,13921,41546,37590,1,205656
15333,Milho,35,18,C,649,10278,46104,14845,0,378840
15334,Trigo,11,6,D,572,4587,21567,96447,1,60984
15335,Arroz,23,6,A,638,19177,31551,20690,0,231518
15336,Milho,48,24,A,633,9350,36445,67188,1,519552
15337,Feijão,5,24,D,442,17830,46011,1207,1,30750
15338,Trigo,20,24,C,677,841,37132,96363,1,110880
15339,Trigo,24,8,B,400,12162,44358,44048,1,133056
15340,Arroz,5,8,D,636,4883,24480,67774,1,50330
15341,Trigo,44,10,C,751,5800,7494,28230,1,243936
15342,Milho,41,18,B,791,11692,2968,40549,1,443784
15343,Feijão,41,6,B,739,3152,41349,33959,1,252150
15344,Milho,38,18,C,546,15520,11206,38641,1,411312
15345,Soja,48,18,C,549,5127,7968,34120,0,222000
15346,Arroz,26,12,A,414,19741,34596,89699,0,261716
15347,Arroz,42,10,D,335,15552,24425,65049,1,422772
15348,Arroz,28,12,B,701,19430,4414,48162,1,281848
15349,Milho,35,6,C,522,343,32500,80930,0,378840
15350,Trigo,26,6,B,740,1513,21934,91113,0,144144
15351,Trigo,2,24,D,346,16294,34812,96998,1,11088
15352,Soja,24,8,B,834,18009,30022,18726,1,111000
15353,Milho,27,12,D,652,8491,15905,78884,1,292248
15354,Arroz,15,6,D,640,3490,40839,22426,1,150990
15355,Soja,45,6,B,673,7801,6475,25890,0,208125
15356,Feijão,38,18,B,365,19901,32249,40836,0,233700
15357,Trigo,3,12,D,650,19262,27990,74823,1,16632
15358,Trigo,7,12,A,841,18331,21513,91252,0,38808
15359,Feijão,34,12,B,639,19363,4384,83316,1,209100
15360,Arroz,29,12,A,382,7456,23198,58503,1,291914
15361,Feijão,49,10,D,701,18705,41566,67599,0,301350
15362,Trigo,2,10,B,314,18420,24594,39274,0,11088
15363,Trigo,16,8,B,627,15250,892,12535,1,88704
15364,Feijão,4,12,A,519,1358,43359,79221,1,24600
15365,Soja,36,24,D,839,18907,28149,23029,1,166500
15366,Feijão,7,12,D,693,6965,38013,43040,0,43050
15367,Feijão,23,24,A,590,8365,12259,38022,1,141450
15368,Arroz,42,10,D,438,9306,21001,2150,0,422772
15369,Trigo,48,6,D,591,10436,40876,36028,1,266112
15370,Milho,28,12,A,550,5661,11840,6434,0,303072
15371,Soja,8,10,D,342,9327,18561,93150,1,37000
15372,Milho,22,12,D,548,18489,49234,74678,1,238128
15373,Trigo,20,12,B,325,6721,46185,67864,0,110880
15374,Arroz,43,8,C,379,11363,33772,21029,1,432838
15375,Milho,50,6,D,657,13783,9034,35617,0,541200
15376,Soja,17,18,D,380,15397,40055,74683,1,78625
15377,Trigo,27,18,C,423,18959,12493,2175,1,149688
15378,Soja,37,10,A,594,4241,31936,59438,1,171125
15379,Feijão,12,10,B,460,9376,48965,85824,1,73800
15380,Milho,5,18,A,717,7624,21699,81581,1,54120
15381,Feijão,36,10,D,761,4140,40826,97207,1,221400
15382,Trigo,49,6,D,391,4235,40101,47201,1,271656
15383,Trigo,37,18,D,729,180,7525,2243,0,205128
15384,Trigo,50,18,B,771,8628,7729,11575,1,277200
15385,Soja,8,6,B,340,1877,34347,36923,0,37000
15386,Milho,2,10,B,376,5133,1075,82622,1,21648
15387,Milho,13,10,D,823,7746,7043,82801,1,140712
15388,Soja,9,18,D,306,12488,40166,34879,0,41625
15389,Milho,15,8,B,713,1846,43778,40930,1,162360
15390,Arroz,14,8,D,465,7427,2334,49674,1,140924
15391,Soja,26,10,B,524,10378,46302,30419,1,120250
15392,Soja,23,10,A,725,17926,32097,9138,1,106375
15393,Milho,48,6,B,508,5213,39992,90770,0,519552
15394,Feijão,41,8,D,365,1060,41099,67606,1,252150
15395,Soja,7,8,C,835,18907,4452,9290,1,32375
15396,Feijão,30,18,C,430,1245,18153,22876,1,184500
15397,Soja,21,24,A,658,17720,27764,93120,1,97125
15398,Trigo,44,6,B,439,18376,24850,36855,1,243936
15399,Arroz,41,24,A,680,8216,4808,54711,1,412706
15400,Feijão,32,10,C,577,3520,19085,72682,1,196800
15401,Feijão,14,18,D,778,18932,42189,25829,1,86100
15402,Arroz,30,24,C,750,9021,31046,92486,1,301980
15403,Arroz,14,24,D,541,9339,22886,31565,1,140924
15404,Soja,15,10,C,779,3740,44708,44835,1,69375
15405,Milho,16,18,B,604,15551,38166,92823,1,173184
15406,Trigo,10,8,A,735,11141,47347,32035,0,55440
15407,Milho,34,18,B,665,18008,35768,37822,0,368016
15408,Trigo,30,12,C,494,12497,44589,27228,1,166320
15409,Feijão,48,24,B,355,11646,43465,54960,0,295200
15410,Feijão,26,8,D,509,12948,41234,80378,1,159900
15411,Milho,15,6,C,319,9131,17928,60629,0,162360
15412,Arroz,7,24,A,534,14523,7064,32044,1,70462
15413,Soja,11,12,C,830,12866,37953,81619,0,50875
15414,Milho,20,12,C,401,8331,14204,66689,1,216480
15415,Arroz,13,12,B,545,13014,38487,93352,1,130858
15416,Feijão,50,8,A,823,4020,17089,26846,1,307500
15417,Arroz,10,6,C,455,3279,39682,50794,1,100660
15418,Milho,41,12,B,758,15919,18031,60126,1,443784
15419,Soja,42,6,D,744,9935,16938,29105,1,194250
15420,Feijão,29,24,C,809,1841,5733,91435,0,178350
15421,Trigo,17,8,D,485,3811,23674,86826,0,94248
15422,Arroz,19,8,A,663,1904,45199,23165,1,191254
15423,Feijão,21,8,B,625,4382,16160,18904,1,129150
15424,Soja,30,8,D,536,18471,14607,11056,1,138750
15425,Soja,14,12,D,704,5601,26960,97579,0,64750
15426,Soja,32,8,D,313,19389,22818,8152,0,148000
15427,Arroz,16,12,B,380,5491,4853,91130,1,161056
15428,Arroz,22,8,D,802,2044,1355,62142,0,221452
15429,Arroz,22,8,A,368,5733,4153,31991,1,221452
15430,Arroz,11,8,A,694,9663,21853,10617,1,110726
15431,Feijão,10,12,C,380,10093,31470,80894,1,61500
15432,Arroz,8,8,A,504,7679,32574,5841,0,80528
15433,Arroz,39,6,D,440,16288,1644,16561,0,392574
15434,Arroz,48,10,D,467,4524,49392,35082,1,483168
15435,Soja,30,10,A,443,11920,38888,3222,0,138750
15436,Milho,14,12,D,637,18465,23636,39372,0,151536
15437,Feijão,49,24,B,472,18904,45985,9553,1,301350
15438,Trigo,40,18,B,581,3124,27344,11424,1,221760
15439,Milho,24,10,C,383,345,13760,59537,1,259776
15440,Arroz,7,8,A,515,7786,49521,65050,1,70462
15441,Arroz,2,18,A,486,12846,6841,26567,0,20132
15442,Milho,2,18,B,825,6541,17137,79716,1,21648
15443,Trigo,9,12,B,558,4135,26782,41089,1,49896
15444,Arroz,38,18,C,761,14203,610,43545,1,382508
15445,Arroz,12,12,A,778,14027,14195,23308,0,120792
15446,Trigo,15,6,A,790,13025,16563,98726,1,83160
15447,Trigo,40,24,C,409,9436,3468,27734,0,221760
15448,Milho,40,8,B,464,19972,22701,28418,1,432960
15449,Trigo,1,6,B,716,19760,15290,58331,1,5544
15450,Arroz,20,12,A,799,18310,13467,4381,0,201320
15451,Milho,5,10,B,347,821,4756,71817,1,54120
15452,Trigo,24,24,B,636,16819,22426,11826,1,133056
15453,Soja,35,6,B,674,6512,45765,53151,0,161875
15454,Feijão,17,8,D,508,6711,49727,49613,0,104550
15455,Trigo,15,18,C,738,12686,23540,94285,1,83160
15456,Soja,16,24,A,828,10574,12735,81776,1,74000
15457,Feijão,9,24,D,512,1564,39677,52868,0,55350
15458,Milho,28,6,C,330,18430,22688,85342,1,303072
15459,Feijão,2,18,C,666,9821,3718,31667,1,12300
15460,Soja,36,8,D,712,123,3914,12912,1,166500
15461,Soja,15,10,B,586,11832,16185,30027,1,69375
15462,Feijão,32,10,D,495,14718,34862,90326,1,196800
15463,Trigo,41,6,C,499,18221,24846,74124,0,227304
15464,Soja,39,6,A,488,12426,6680,55993,1,180375
15465,Milho,34,24,A,844,2072,18732,11264,0,368016
15466,Feijão,16,6,D,643,6814,9225,65387,0,98400
15467,Milho,41,24,D,391,13806,24897,60260,1,443784
15468,Soja,50,12,D,363,4906,21040,44399,1,231250
15469,Feijão,41,10,D,621,7682,33830,17416,1,252150
15470,Feijão,38,18,B,408,16979,31557,15183,1,233700
15471,Arroz,14,10,A,688,16872,24392,34366,1,140924
15472,Feijão,22,10,D,360,16346,31703,75080,0,135300
15473,Trigo,48,8,B,719,5481,36899,99833,0,266112
15474,Arroz,14,12,B,426,1849,19269,60518,1,140924
15475,Milho,7,24,D,745,18196,31041,62940,0,75768
15476,Soja,44,12,D,817,1926,27365,57727,0,203500
15477,Milho,18,10,D,640,4472,40474,49430,1,194832
15478,Arroz,11,12,D,657,12207,39161,38270,1,110726
15479,Milho,13,18,B,626,12143,9,71325,1,140712
15480,Milho,49,10,C,309,1687,47175,71784,0,530376
15481,Soja,13,12,D,331,6142,5856,30989,0,60125
15482,Feijão,10,12,D,435,15613,11517,93141,1,61500
15483,Arroz,24,24,A,488,3633,12009,42065,1,241584
15484,Feijão,48,10,B,779,13820,15346,52748,1,295200
15485,Arroz,36,8,C,732,3842,8209,28187,1,362376
15486,Feijão,42,8,C,816,10621,43336,1687,0,258300
15487,Arroz,2,10,A,664,16961,14877,66791,1,20132
15488,Soja,8,10,C,465,6109,32346,21845,1,37000
15489,Feijão,49,12,D,423,492,36467,82876,1,301350
15490,Milho,9,18,D,541,425,49972,77211,1,97416
15491,Milho,2,6,C,746,8661,38087,97488,1,21648
15492,Arroz,27,10,B,572,8236,13409,57278,0,271782
15493,Soja,46,12,D,575,11164,26413,23361,0,212750
15494,Trigo,24,24,A,335,14342,19973,36264,0,133056
15495,Soja,1,18,B,542,18315,33408,15019,1,4625
15496,Milho,28,10,B,707,7269,35078,83684,0,303072
15497,Soja,35,24,D,633,12834,38928,74429,1,161875
15498,Feijão,9,24,C,627,2775,17155,14928,1,55350
15499,Arroz,9,12,B,511,505,46986,58375,0,90594
15500,Trigo,17,8,D,639,12370,28921,51734,0,94248
15501,Feijão,15,24,A,353,787,35881,86691,1,92250
15502,Soja,10,10,C,405,2444,35838,5259,0,46250
15503,Arroz,38,24,A,571,7198,37338,23362,0,382508
15504,Arroz,50,18,A,737,16145,41182,30134,1,503300
15505,Milho,4,8,A,723,4905,17912,63786,1,43296
15506,Feijão,2,24,B,368,5426,4068,79508,1,12300
15507,Trigo,20,6,A,670,13923,4332,45329,1,110880
15508,Milho,26,10,D,338,10567,39766,23611,0,281424
15509,Trigo,21,8,C,646,15258,16710,84447,0,116424
15510,Feijão,36,12,D,801,12679,33331,27689,1,221400
15511,Feijão,37,12,D,785,4250,37331,83900,0,227550
15512,Feijão,25,24,C,381,6762,9050,13206,0,153750
15513,Milho,12,12,C,564,18753,21422,18326,0,129888
15514,Arroz,1,8,A,310,14957,15493,51515,1,10066
15515,Trigo,3,10,C,389,2511,35443,68922,0,16632
15516,Soja,1,12,D,562,19626,10588,68078,1,4625
15517,Milho,34,18,B,376,8384,41483,2192,0,368016
15518,Feijão,3,18,C,563,18731,5944,17238,0,18450
15519,Arroz,32,10,C,661,10387,30813,48178,0,322112
15520,Milho,40,18,A,555,8008,822,14127,0,432960
15521,Milho,40,10,B,455,4806,30924,49301,1,432960
15522,Trigo,4,18,B,585,163,33210,29122,0,22176
15523,Soja,15,24,A,608,789,40483,57673,1,69375
15524,Milho,8,8,C,484,10342,9223,19384,1,86592
15525,Milho,31,8,C,518,1702,36671,41767,1,335544
15526,Feijão,11,8,B,789,4065,17784,68920,0,67650
15527,Feijão,46,6,C,537,4795,23945,45978,1,282900
15528,Soja,25,24,A,388,11060,29563,59400,1,115625
15529,Arroz,45,18,D,781,14535,33534,31242,1,452970
15530,Arroz,48,6,A,489,9071,5787,51485,1,483168
15531,Milho,43,24,B,486,12592,39881,43814,1,465432
